configuration,strides,dilations,input_batch,input_width,input_height,input_channel,kernel_width,kernel_height,kernel_input_channels,kernel_output_channels,output_batch,output_width,output_height,output_channel,permuation_order_1,permuation_order_2,permuation_order_3,permuation_order_4,permuation_order_5,permuation_order_6,permuation_order_7,actual_input_batch,actual_input_width,actual_input_height,actual_input_channel,actual_kernel_width,actual_kernel_height,actual_kernel_input_channels,actual_kernel_output_channels,actual_output_batch,actual_output_width,actual_output_height,actual_output_channel,number_of_tiles,simulation_cycles,total_power,area,runtime_in_s,gflops,gflops_per_watt,energy_consumed,flop_count
lenet_permute_conv2d_2_0546231,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,4,5,2,1,3,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1500960.0,0.0142,116490.0,0.01501,0.031979,2.252042,0.000213142,480000
lenet_permute_conv2d_2_0546312,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,6,4,2,1,3,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1500960.0,0.0134,111554.0,0.01501,0.031979,2.386493,0.000201134,480000
lenet_permute_conv2d_2_0546321,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,5,4,2,1,3,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1500960.0,0.0142,116291.0,0.01501,0.031979,2.252042,0.000213142,480000
lenet_permute_conv2d_2_0564123,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,4,5,6,3,1,2,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501040.0,0.0135,111971.0,0.01501,0.031979,2.368815,0.000202635,480000
lenet_permute_conv2d_2_0564132,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,4,6,5,3,1,2,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501040.0,0.0136,112236.0,0.01501,0.031979,2.351397,0.000204136,480000
lenet_permute_conv2d_2_0564213,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,4,6,3,1,2,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501040.0,0.0142,115687.0,0.01501,0.031979,2.252042,0.000213142,480000
lenet_permute_conv2d_2_0564231,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,4,5,3,1,2,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501040.0,0.0141,115957.0,0.01501,0.031979,2.268014,0.000211641,480000
lenet_permute_conv2d_2_0564312,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,6,4,3,1,2,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501040.0,0.0139,112295.0,0.01501,0.031979,2.300647,0.000208639,480000
lenet_permute_conv2d_2_0564321,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,5,4,3,1,2,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501040.0,0.0141,115882.0,0.01501,0.031979,2.268014,0.000211641,480000
lenet_permute_conv2d_2_0645123,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,4,5,6,2,3,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0134,111124.0,0.015011,0.031977,2.386343,0.0002011474,480000
lenet_permute_conv2d_2_0645132,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,4,6,5,2,3,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0133,111019.0,0.015011,0.031977,2.404286,0.0001996463,480000
lenet_permute_conv2d_2_0645213,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,4,6,2,3,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0143,116297.0,0.015011,0.031977,2.236154,0.0002146573,480000
lenet_permute_conv2d_2_0645231,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,4,5,2,3,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0143,116532.0,0.015011,0.031977,2.236154,0.0002146573,480000
lenet_permute_conv2d_2_0645312,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,6,4,2,3,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0135,111197.0,0.015011,0.031977,2.368667,0.0002026485,480000
lenet_permute_conv2d_2_0645321,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,5,4,2,3,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0142,116511.0,0.015011,0.031977,2.251901,0.0002131562,480000
lenet_permute_conv2d_2_0654123,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,4,5,6,3,2,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0132,110732.0,0.015011,0.031977,2.4225,0.0001981452,480000
lenet_permute_conv2d_2_0654132,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,4,6,5,3,2,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0133,110967.0,0.015011,0.031977,2.404286,0.0001996463,480000
lenet_permute_conv2d_2_0654213,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,4,6,3,2,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0142,116451.0,0.015011,0.031977,2.251901,0.0002131562,480000
lenet_permute_conv2d_2_0654231,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,4,5,3,2,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0138,115209.0,0.015011,0.031977,2.317174,0.0002071518,480000
lenet_permute_conv2d_2_0654312,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,5,6,4,3,2,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.0132,110202.0,0.015011,0.031977,2.4225,0.0001981452,480000
lenet_permute_conv2d_2_0654321,1,1,1,14,14,6,5,5,6,16,1,10,10,16,0,6,5,4,3,2,1,1,14,14,6,5,5,6,1,1,10,10,1,16.0,1501056.0,0.014,115932.0,0.015011,0.031977,2.284071,0.000210154,480000
lenet_permute_conv2d_3_0123456,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,2,3,4,5,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00536,46481.0,0.003924,0.024465,4.564366,2.103264e-05,96000
lenet_permute_conv2d_3_0123465,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,2,3,4,6,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00473,41521.0,0.003924,0.024465,5.172304,1.856052e-05,96000
lenet_permute_conv2d_3_0123546,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,2,3,5,4,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00524,46358.0,0.003924,0.024465,4.668893,2.056176e-05,96000
lenet_permute_conv2d_3_0123564,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,2,3,6,4,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00467,41258.0,0.003924,0.024465,5.238758,1.832508e-05,96000
lenet_permute_conv2d_3_0123645,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,2,3,5,6,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00768,66795.0,0.003918,0.024502,3.190365,3.009024e-05,96000
lenet_permute_conv2d_3_0123654,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,2,3,6,5,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00764,66590.0,0.003918,0.024502,3.207068,2.993352e-05,96000
lenet_permute_conv2d_3_0132456,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,3,2,4,5,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00531,46249.0,0.003924,0.024465,4.607345,2.083644e-05,96000
lenet_permute_conv2d_3_0132465,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,3,2,4,6,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00474,41735.0,0.003924,0.024465,5.161392,1.859976e-05,96000
lenet_permute_conv2d_3_0132546,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,3,2,5,4,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00525,46356.0,0.003924,0.024465,4.66,2.0601e-05,96000
lenet_permute_conv2d_3_0132564,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,3,2,6,4,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00469,41413.0,0.003924,0.024465,5.216418,1.840356e-05,96000
lenet_permute_conv2d_3_0132645,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,3,2,5,6,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00763,66549.0,0.003918,0.024502,3.211271,2.989434e-05,96000
lenet_permute_conv2d_3_0132654,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,1,3,2,6,5,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00761,66402.0,0.003918,0.024502,3.219711,2.981598e-05,96000
lenet_permute_conv2d_3_0213456,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,1,3,4,5,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.0053,46718.0,0.003924,0.024465,4.616038,2.07972e-05,96000
lenet_permute_conv2d_3_0213465,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,1,3,4,6,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00473,41425.0,0.003924,0.024465,5.172304,1.856052e-05,96000
lenet_permute_conv2d_3_0213546,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,1,3,5,4,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00528,46507.0,0.003924,0.024465,4.633523,2.071872e-05,96000
lenet_permute_conv2d_3_0213564,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,1,3,6,4,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00469,41340.0,0.003924,0.024465,5.216418,1.840356e-05,96000
lenet_permute_conv2d_3_0213645,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,1,3,5,6,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00768,66657.0,0.003918,0.024502,3.190365,3.009024e-05,96000
lenet_permute_conv2d_3_0213654,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,1,3,6,5,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00764,66335.0,0.003918,0.024502,3.207068,2.993352e-05,96000
lenet_permute_conv2d_3_0231456,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,1,2,4,5,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00586,46698.0,0.003924,0.024465,4.174915,2.299464e-05,96000
lenet_permute_conv2d_3_0231465,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,1,2,4,6,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00469,41505.0,0.003924,0.024465,5.216418,1.840356e-05,96000
lenet_permute_conv2d_3_0231546,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,1,2,5,4,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00529,46497.0,0.003924,0.024465,4.624764,2.075796e-05,96000
lenet_permute_conv2d_3_0231564,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,1,2,6,4,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00465,41230.0,0.003924,0.024465,5.26129,1.82466e-05,96000
lenet_permute_conv2d_3_0231645,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,1,2,5,6,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00781,67172.0,0.003918,0.024502,3.13726,3.059958e-05,96000
lenet_permute_conv2d_3_0231654,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,1,2,6,5,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00775,67271.0,0.003918,0.024502,3.161548,3.03645e-05,96000
lenet_permute_conv2d_3_0312456,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,3,1,4,5,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00538,46641.0,0.003924,0.024465,4.547398,2.111112e-05,96000
lenet_permute_conv2d_3_0312465,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,3,1,4,6,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.0047,41373.0,0.003924,0.024465,5.205319,1.84428e-05,96000
lenet_permute_conv2d_3_0312546,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,3,1,5,4,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00524,46521.0,0.003924,0.024465,4.668893,2.056176e-05,96000
lenet_permute_conv2d_3_0312564,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,3,1,6,4,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00467,41273.0,0.003924,0.024465,5.238758,1.832508e-05,96000
lenet_permute_conv2d_3_0312645,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,3,1,5,6,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00767,66870.0,0.003918,0.024502,3.194524,3.005106e-05,96000
lenet_permute_conv2d_3_0312654,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,2,3,1,6,5,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00777,66755.0,0.003918,0.024502,3.153411,3.044286e-05,96000
lenet_permute_conv2d_3_0321456,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,2,1,4,5,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00531,46734.0,0.003924,0.024465,4.607345,2.083644e-05,96000
lenet_permute_conv2d_3_0321465,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,2,1,4,6,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00468,41496.0,0.003924,0.024465,5.227564,1.836432e-05,96000
lenet_permute_conv2d_3_0321546,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,2,1,5,4,6,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00529,46721.0,0.003924,0.024465,4.624764,2.075796e-05,96000
lenet_permute_conv2d_3_0321564,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,2,1,6,4,5,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00464,41178.0,0.003924,0.024465,5.272629,1.820736e-05,96000
lenet_permute_conv2d_3_0321645,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,2,1,5,6,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00768,66606.0,0.003918,0.024502,3.190365,3.009024e-05,96000
lenet_permute_conv2d_3_0321654,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,3,2,1,6,5,4,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0078,66818.0,0.003918,0.024502,3.141282,3.05604e-05,96000
lenet_permute_conv2d_3_0456123,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,5,6,1,2,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0126,92686.0,0.003918,0.024502,1.944603,4.93668e-05,96000
lenet_permute_conv2d_3_0456132,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,6,5,1,2,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0107,91831.0,0.003918,0.024502,2.289907,4.19226e-05,96000
lenet_permute_conv2d_3_0456213,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,4,6,1,2,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0125,93227.0,0.003918,0.024502,1.96016,4.8975e-05,96000
lenet_permute_conv2d_3_0456231,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,4,5,1,2,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0109,93094.0,0.003918,0.024502,2.24789,4.27062e-05,96000
lenet_permute_conv2d_3_0456312,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,6,4,1,2,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0121,91358.0,0.003918,0.024502,2.024959,4.74078e-05,96000
lenet_permute_conv2d_3_0456321,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,5,4,1,2,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0109,91449.0,0.003918,0.024502,2.24789,4.27062e-05,96000
lenet_permute_conv2d_3_0465123,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,5,6,1,3,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00472,41332.0,0.003924,0.024465,5.183263,1.852128e-05,96000
lenet_permute_conv2d_3_0465132,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,6,5,1,3,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00479,42167.0,0.003924,0.024465,5.107516,1.879596e-05,96000
lenet_permute_conv2d_3_0465213,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,4,6,1,3,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00474,42279.0,0.003924,0.024465,5.161392,1.859976e-05,96000
lenet_permute_conv2d_3_0465231,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,4,5,1,3,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00469,41290.0,0.003924,0.024465,5.216418,1.840356e-05,96000
lenet_permute_conv2d_3_0465312,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,6,4,1,3,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00477,42288.0,0.003924,0.024465,5.128931,1.871748e-05,96000
lenet_permute_conv2d_3_0465321,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,5,4,1,3,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00471,41478.0,0.003924,0.024465,5.194268,1.848204e-05,96000
lenet_permute_conv2d_3_0546123,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,5,6,2,1,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0111,93050.0,0.003918,0.024502,2.207387,4.34898e-05,96000
lenet_permute_conv2d_3_0546132,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,6,5,2,1,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0121,91842.0,0.003918,0.024502,2.024959,4.74078e-05,96000
lenet_permute_conv2d_3_0546213,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,4,6,2,1,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0108,91081.0,0.003918,0.024502,2.268704,4.23144e-05,96000
lenet_permute_conv2d_3_0546231,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,4,5,2,1,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0123,91401.0,0.003918,0.024502,1.992033,4.81914e-05,96000
lenet_permute_conv2d_3_0546312,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,6,4,2,1,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0123,91972.0,0.003918,0.024502,1.992033,4.81914e-05,96000
lenet_permute_conv2d_3_0546321,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,5,4,2,1,3,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.0123,92437.0,0.003918,0.024502,1.992033,4.81914e-05,96000
lenet_permute_conv2d_3_0564123,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,5,6,3,1,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00472,42359.0,0.003924,0.024465,5.183263,1.852128e-05,96000
lenet_permute_conv2d_3_0564132,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,6,5,3,1,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00469,41425.0,0.003924,0.024465,5.216418,1.840356e-05,96000
lenet_permute_conv2d_3_0564213,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,4,6,3,1,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00461,40896.0,0.003924,0.024465,5.306941,1.808964e-05,96000
lenet_permute_conv2d_3_0564231,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,4,5,3,1,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00473,41897.0,0.003924,0.024465,5.172304,1.856052e-05,96000
lenet_permute_conv2d_3_0564312,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,6,4,3,1,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00463,41056.0,0.003924,0.024465,5.284017,1.816812e-05,96000
lenet_permute_conv2d_3_0564321,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,5,4,3,1,2,1,5,5,16,5,5,16,1,1,1,1,1,120.0,392400.0,0.00479,42070.0,0.003924,0.024465,5.107516,1.879596e-05,96000
lenet_permute_conv2d_3_0645123,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,5,6,2,3,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00821,66568.0,0.003918,0.024502,2.984409,3.216678e-05,96000
lenet_permute_conv2d_3_0645132,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,6,5,2,3,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00771,66753.0,0.003918,0.024502,3.177951,3.020778e-05,96000
lenet_permute_conv2d_3_0645213,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,4,6,2,3,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00772,67197.0,0.003918,0.024502,3.173834,3.024696e-05,96000
lenet_permute_conv2d_3_0645231,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,4,5,2,3,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00766,66697.0,0.003918,0.024502,3.198695,3.001188e-05,96000
lenet_permute_conv2d_3_0645312,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,6,4,2,3,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00771,66109.0,0.003918,0.024502,3.177951,3.020778e-05,96000
lenet_permute_conv2d_3_0645321,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,5,4,2,3,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00782,67118.0,0.003918,0.024502,3.133248,3.063876e-05,96000
lenet_permute_conv2d_3_0654123,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,5,6,3,2,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00779,67561.0,0.003918,0.024502,3.145315,3.052122e-05,96000
lenet_permute_conv2d_3_0654132,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,4,6,5,3,2,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00772,66627.0,0.003918,0.024502,3.173834,3.024696e-05,96000
lenet_permute_conv2d_3_0654213,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,4,6,3,2,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00767,66653.0,0.003918,0.024502,3.194524,3.005106e-05,96000
lenet_permute_conv2d_3_0654231,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,4,5,3,2,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00843,67112.0,0.003918,0.024502,2.906524,3.302874e-05,96000
lenet_permute_conv2d_3_0654312,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,5,6,4,3,2,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00771,66566.0,0.003918,0.024502,3.177951,3.020778e-05,96000
lenet_permute_conv2d_3_0654321,1,1,1,5,5,16,5,5,16,120,1,1,1,120,0,6,5,4,3,2,1,1,5,5,16,5,5,16,1,1,1,1,1,120.0,391800.0,0.00778,66381.0,0.003918,0.024502,3.149357,3.048204e-05,96000
